9.690768864493031209e-01
9.955843752119324375e-01
1.001962952989509992e+00
9.922553431354051989e-01
9.953135062956981471e-01
9.813840827968974834e-01
9.856623672674285075e-01
1.001377956289847937e+00
9.875950901164582962e-01
9.955852134170106726e-01
1.003730268350877974e+00
1.010369075482984380e+00
1.040837810057370971e+00
1.025715467933999481e+00
1.058018191544571662e+00
1.078960262501992062e+00
1.063772788189258023e+00
1.068787708053535512e+00
1.058302889912284828e+00
1.079227921405157442e+00
1.067439513515800575e+00
1.057830369987321273e+00
1.068324640907150958e+00
1.088953264825355038e+00
1.081434138237100218e+00
1.109720617518116237e+00
1.081461700926555025e+00
1.073823242325478766e+00
1.057340097046626459e+00
1.061784223187807630e+00
1.058243268995315178e+00
1.046456966447302017e+00
1.045912240396358772e+00
1.043386569736275638e+00
1.051749316522380351e+00
1.056263719783649968e+00
1.051303203570008948e+00
1.060670535748323706e+00
1.036986871208596117e+00
1.019878895928695517e+00
1.013661145283603293e+00
1.005137701304778419e+00
1.008050810416436738e+00
1.001363915349197109e+00
1.001249727093279640e+00
9.746363329503705542e-01
9.784074647070856168e-01
9.715443838120406683e-01
9.833810592116160043e-01
9.798237851587247027e-01
9.595452619138800099e-01
9.647342617372824947e-01
9.613560131352780758e-01
9.614406520089762154e-01
9.486915604615727693e-01
9.549489988375476912e-01
9.654823426898183625e-01
9.741508892022600063e-01
1.000540048276117311e+00
1.013486977493878394e+00
1.030693873359296298e+00
1.041677894687510708e+00
1.047989172177989259e+00
1.033094106164007320e+00
1.019401607896012196e+00
1.048056974027055110e+00
1.035272684400733390e+00
1.038452764564276265e+00
1.029783013932718649e+00
1.033815390374723808e+00
1.020212138507868183e+00
9.964741990296952512e-01
9.863485206700050023e-01
1.017582812409064008e+00
9.950624860288479478e-01
1.001276004152458654e+00
9.964440297406624847e-01
1.016963784263836601e+00
1.022699238722411641e+00
1.042743836430355620e+00
1.047870744782123387e+00
1.034673999028468572e+00
1.060415355250247771e+00
1.000325345139524424e+00
9.848152228511837247e-01
1.001908957404160860e+00
1.010277803875455405e+00
9.964367760834471621e-01
9.974115443818848403e-01
1.006657665201719398e+00
9.904792104615451898e-01
9.863416196866614527e-01
9.841236005984012047e-01
9.955614479756487167e-01
9.840711390186368535e-01
9.705031533947678923e-01
9.713078834315697074e-01
9.817494202682385263e-01
1.003331400651104710e+00
9.942867579912828546e-01
9.992570310795255706e-01
9.927398068098470807e-01
